ID	text	label
600117	20回ほど使用して回らなくなりました. 購入当初は簡単に高速回転していたのですが。。 20回程度使用した頃から、いくら振っても回転数が速くならず、ただのプラスチックのボール状態になってしまいました。 こんな事なら、近くのドンキホーテで購入しとけば返品もできたのに。。 安物買いの銭失いって事ですね( T T ) 	0
600119	満足出来ません. フロント側のマッドガードのカーブが緩すぎて、取り付けたらフレームに当たってしまう。 後ろのマッドガードも直ぐに折れてしまった。 	0
600123	びっくりするほど高かった。. 少し崩れて、値段も高すぎる。 そして、溝もなく、スモークがやりずらかった。 	0
600141	商品の耐久性. 雨天で使ったら1回で壊れた ベルトを止めるプラスチックの部分が割れた 点灯スイッチがすぐに壊れた 1か月で他のに交換しました 	0
600158	不良品？. 3か月程で、ボタンに反応しなくなって使用出来なくなった。 	0
600162	ベルトの不具合が最悪. 手首の締調整用の樹脂ベルトがほつれてビラビラになり、締調整もできず邪魔でしょうがなかったので切り取ってしまった。たった1回しか使ってないのに情けない手袋だ。 	0
600171	使い物にならない、最悪. 説明書が良く解らない。速度計が走行中0km/hになったりブレが多すぎる。当然走行距離もあてにならない。最高速度は99.9km/hとありえない表示となります。 	0
600214	切れませんでした。. 値段相応です。軽いので鍵とセットにすれば何かに役に立つかなと購入しました。ストラップよりは少し利用できます。アウトドアには向いていないと思います。 	0
600235	破損していました。. ２つ購入したのですが、１つの歯が破損しています。 返品ではなく新しいものを送っていただきたいです。早期ご対応お願いいたします。 	0
600312	なんじゃこりゃ. 最初から空気漏れがあり一度も使用することなく返品することに。 こんな物を製品化しないでほしい。 	0
600316	仏式バルブに入らず. アダプターのネジ山が潰れていて装着不可。 安いからこんなものか？ 	0
600356	届いてない！. ジッポーライターと同梱で配送される、との情報でしたが、ライターだけが届き、この商品は入っていませんでした。どうしたら良いでしょうか？ ここに書く事では無いのかもしれないけれど、返品のところで書いてもモノが無いので、返品を押せないので… 	0
640001	画像は綺麗で満足でしたが・・・. 普段釣りをしている場所の水中映像をと思い購入。 魚もはっきり見え画像はとても満足のいくものでしたが・・・ 2回ほど使用したら、スイッチがONにならなくなり録画できなくなりました。 修理をどうやったら依頼できるかわからないので、現在壊れたまま放置中。 軽くキャスティングをしたので衝撃に耐えられなかったのでしょうか。 気に入っていただけに非常にショックです。 	0
640013	幅が広すぎた. こういうスタンドってどれも同じ幅だと思っていたらスッカスカというか、がばがばだった。 持っているものと比べたら明らかに幅が広い。 ロードバイク、クロスバイク、マウンテンバイクとも何とか引っかかるという程度で車体を持ち上げると外れるという状態。 置いとくだけの人にはいいのかもしれませんが、セットしたまますこしでも移動させる人には不向きです。 	0
640021	けっこう痛い. 花火大会に使用しようと思い、届くのを楽しみにしていました。届いて早速座り具合をチェックすると…痛い！！四隅の金具が太ももやお尻の肉に食い込みかなり気になります！！他の方が金具が当たると書いているのを見て不安ではありましたが…私にも的中してしまいました。小さいクッションを敷けば、まだマシでしたが、でもこれで長時間は正直キツいと思います。金具の食い込みが気になって、何度も座り位置を直さなければならなくなりそうです。。 みなさん気にならない方が多いのか？？好評が多いのが不思議です。私は買って残念でした。。 	0
640030	長くは使えない. 購入後、半年で故障しました。ベルトも切れて交換しました。 	0
640038	取り付けしにくい. 私の腕が太すぎるのか分かりませんが、キツく締め付けようとするとプラスチックの部分が縦になってしまいどうにもつけにくい。 しかも金具が腕に当たって痛い。 イマイチでした。 	0
640058	何故ばら売り？. 下部アダプターとセットで販売するべき商品だと思います。 ばら売りにする意味あるのでしょうか？ 	0
640063	収納が難しい. 収納が難しい。説明書では理解出来ませんでした。 事前に要練習でした。 	0
640075	付けないよりはマシです。. 確実に動かなくなるわけじゃないので、買うなら鉄のネジタイプにした方がしっかり固定できると思います。 これの場合は、2、3セットに1回は緩みが出ます。 付けないよりはマシなので、星2にしておきます。 	0
640080	充電と、うっかりスイッチオン・・・. 充電時間の割に電池消費が早い印象なのと、リュックの底にほかの物品と一緒にしまっていたら、岩場に腰掛けたり寄りかかったりした時なのか、スイッチが入っていたらしく富士山頂上で確認したらチーン。頂上で一泊だったので今回は問題なし。箱に入れていてもゴロゴロ転がるので、食料など座りの悪いところに混ぜないほうがいいですね…。前回の富士山弾丸登山では、最大発光でも下山（8合5勺目あたりから5合目スバルライン到着）までもってくれました。あと、光が四角くなるのは慣れないとちょっと不安。値段と初めての利用という点では悪くなかったです。 	0
640089	肌の弱い人には…. フィット感と安定感はありますが、肌の弱い人にはオススメしないですね… 丁度締め付けられているところに汗疹が出来てしまいました… 	0
640097	耐久性に難アリです. 非常に軽量で良かったのですが、レンズを支えていたネジがトレーニング中に行方不明になりました。たったひと月で(T ^ T) 耐久性に難アリです。 	0
640105	キャンセルリクエスト通らず…. 商品自体は良かったが…。 間違って注文をしてしまい、 『すぐに』キャンセルリクエストをしたが「キャンセルできませんでした」とのこと。 ショップに直接連絡したかったが土曜日定休日だったため連絡できず、キャンセルできないまま発送されてしまった。 	0
640121	軽すぎる。しかもすぐ壊れました。. 子供のお稽古用に購入しましたがそれでも軽すぎるので、取説に従って砂を入れて使用していたら、蓋が外れ、室内に砂をばらまく羽目に。これに懲りて小豆を詰め、粘着テープでしっかり留めて数週間使っていましたが、今度はチェーンの付いている側が外れ、修理不能に。短い命でした。結局木製のものを買い直しました。コスプレや宴会芸でなければ、もっとしっかりした物を購入した方が良いです。 	0
640140	保温用サポーターと考えて。. 手術により膝の曲げ伸ばしに不安があり、洗い替えも含め2個購入しました。 使用期間5ヶ月経過し、他のサポーターを購入した事から評価再考させて頂きました。 他のサポーターに比べたら、動いてると直ぐにズレてしまいます。またサポーターに特別な細工がある訳では無いので、膝曲げ伸ばし時のサポート力は感じられません。 今後使うとしたら、膝保温サポーターとして使います‥‥。 	0
640152	汗に弱い. 汗を掻くととても滑りやすいのがよくない。特に手の右下の所。 	0
640156	塗装が悪すぎ. 何度かリピート購入していて安い割には見栄えも良いので気に入っていたのですが今回購入した物は２点共に塗装も薄く見栄えがかなり悪くなっていました。次回は別な物にするかもです。 	0
640162	未防水. ライトの光は対向者には眩しすぎるくらい明るいです 角度を下げて利用すれば問題ありませんでした バッテリーの持ちも良かったです 問題は雨の日にライトつかなくなり交換してもらいまた雨の日につかなくなりました なので防水機能はないと思ったほうが良いです 出品者様の交換、返金対応は迅速丁寧で素晴らしかったです 	0
640170	つぶれあり. 評価が良かったので軽量化と強度アップを目的にFRP製ポールをアルミ製にするために購入しました。開封して確認したところポール1本につぶれがありました。たまたまハズレを引いたのかもしれません。つぶれ以外はモノは良さそうですので交換したいが返品手続きが大変そう。 	0
640185	留め具が外れる. 保温はいいけど、 ２台買って、２台とも蓋のヒンジのボルトが脱落 取っ手も脱落、持ち上げれなければ据え置きのただの箱ですからねー 	0
640195	うーん・・・. これで焼いてみましたが，肉につく塩味が私には強すぎました． また，一回使うと油まみれになるのでぬるま湯で洗浄したら割れました． 初めて使ったのでもう少し優しく扱わなければならなかったかもしれません． 美味しく焼けるならともかく味も合わない，取扱も難しい，ということで二度は使わないだろうなあ． 	0
640204	ライト固定バンドの破損. ここのレビューで多いのですが、購入2ヶ月でライト固定バンドが切れました。バンドの強度に問題があると思います。土台はしっかりして、取り付けも容易にできます。固定バンドが切れても代用品で固定でいいと思われる方にはオススメです。 	0
640210	いさちゃん. 何と言っても液晶の明度の低さにはびっくり、夜間か暗いところでないと見えないのは最悪、血圧はいつもほとんど同じ値を示し参考にならない。脈拍は正確そうだが設定より低い値でしばしば警告、結局スマホのLineと電話通知しか役に立っていない 	0
640212	見た目だけ？. 使えない！音が悪い貧貧弱バネが悪い ママチャリの方がまだよい、 	0
640246	品質は一か八かか？. 個体差でしょうか？電池が１ヶ月持ちません。ランニングコストがかかりすぎなので、電池無しで使用しています。 見た目はアラームが鳴りそうに見えて盗難防止の効果は有りそうなので、一般の鍵に比べ高くつきましたが継続使用しています。 	0
640248	^_^. 大容量でいいが、ちょっと洗いにくいのが気になる 	0
720000	安心して筋トレ出来る. しっかりしており安心して使用できる。位置を微調整したくても吸盤のお陰で動かない。問題点というより吸盤式が好みかどうかといったところ。つまみを引けば簡単に外れるので慣れれば全く気にならない。買って良かったと思う。 	1
720002	使いやす傘、しかし、モンベルの傘でも同じ体験が、. この傘が、軽量傘のベストバイであるかと言うとそうではないですが、 傘をある程度ファッションアイテムと捉えている人には、良いと思います。 snowpeakの物を持っていると言うことを周りに周知する広報傘です。 それで、「この人アウトドア好きなんだな」というシグナルを送れたら、この値段でも納得ですが、 mont-bellでも同じような商品が、もう少し安く出てますしね。 ベストバイではないが、買う理由を探せばsnowpeakのブランドが好きだったらmont-bellは買えないという宗教観でしょうね。 	1
720011	使いやすい. プラスティック製なので、強度的にどうかなと思いましたが、問題なく使えました。 テコの様に使うと折れてしまうと思いますが、タイヤとホイールの隙間に差し込んで、グリグリやる分には、全然大丈夫です。 お奨めです。 	1
720024	普通の製品です。. あと4〜5cm長いと首にかける時、掛けやすいと思います。 	1
720060	熱い物を気にせず置ける‼︎. しっかりした作りで、熱したスキレットやダッチオーブンを気兼ねなく置けるのがいいです‼︎ それほど高さがないのでロースタイルでのキャンプ向けです。 収納した状態から脚部分を開くのが難しいかなと感じます。 その点以外は問題無いので、あと一つ買おうか考えてます。 	1
720064	いつでもアウトドア派. ジョギング、サイクリングといつも重宝しています 	1
720076	工具をぶら下げるのに使用している. 手持ち工具をぶら下げるのに使用しているが、時々回転式ロックの部分がきつく締まりすぎて、使いたい時に工具が外れない事が多い。 逆に絶対外れて落としたくないものを付けるのには最適だろう。 	1
720077	いいかも. ジョギングの時に着てると上半身がかなり鍛えられます（というか、痛くなる） 正しい鍛え方ではないと思いますが、ちょっと筋肉が締まります。 すごくというとそれほどではないです。 あと普段着のインナーとしてみると、最初はキツいのですが、すぐになれます。 これも同じく、カラダが疲れるので、トレーニング効果はあります。 ただし、春から夏にかけてはやめた方がいいです。 汗が止まらないだけではなく、気持ち悪くなります。多分、カラダに悪いと私は思っております。 季節限定で使えます。 	1
720079	丈夫なつくり 動かしやすさ. ネイビーの色が可愛い。 折りたたみ方は、レビューを参考にしたら、すぐできた。 	1
720080	付け易さ. 価格が安かったので買いました！ただ色は失敗かな、黒のを買えば良かったかな 	1
720086	愛用してます。ただサイズ感に要注意！. 片道１時間の通勤用に使用しています。完全防水ではないので、少し雨水が染み込んできますが、キャップを被っていれば髪が濡れることはありません。 使い勝手が良く愛用しています。 反射材も付いているので夜道も安心感があります。 ただ、大きめのヘルメットだと装着に若干手こずります。 私はXLサイズのヘルメットに使用していますが、ギリギリ装着が可能です。 後頭部までシェルのあるMTB用のヘルメットだと装着は難しいかと思います。 ロードバイク用のヘルメットならほとんど大丈夫だと思います。 	1
720123	便利です. 外の道を転がして歩いても大丈夫です。音もそれほど目立たず恥ずかしくありません。 問題点としては、ハンドル部分を伸ばすのはスムーズなのに、戻すときに引っかかってなかなか戻らない時があるので、星４つとさせていただきました。 灯油缶はひとつなら余裕です。ふたつはちょっと厳しいかも。 	1
720125	安価でいいですね､良好です。. 安価でも使い勝手がいいです。高価品と変わりがないように思います。 	1
720128	問題ないですよ。. かなり明るいです。見た目もスッキリしてて、何にでもあいそうです。耐久性はいまからですが、悪くない商品です。ただ、ブザーはいらないと思います。音は大き過ぎで、品もない音質。ブザーはつけません。 	1
720153	通学用自転車に. 帰りが遅い時間になるので、子供の通学用自転車に設置 雨ざらしで1ヶ月使用しましたが問題なく使えています。 あとは寿命しだいですね。 その点が不明のため星１つ減です。 でも良い商品です。 	1
720180	サイズが選べたら星5つ. これを使ってうちの子供は逆上がりができるようになりました。 問題点は意外と小さいので、大きな子には長さが足りないこと、それで星1つ削減です。 一年生なら充分なサイズですが、うちは大きな子供なので苦労しました。 	1
720184	デザインがいい！. 初めてビンディングシューズを購入しました 価格の割にかっこいいと思いました。 サイズに関してはいつも使う靴より ワンサイズ大きめの方がいいと思います。 	1
720225	快適なアシスト. 妻にプレゼントしたところなり安くとても快適だと喜んでくれています。前輪にモーターが付いてるため多少重たいですが前輪が重くすると伸びがあるためその分快適な走りになってるのだと思います。モードの切り替えと内装6段の組み合わせで走り方が変わるためたのしんでるようです。 	1
720246	海で子供の着替えに使用. 海に着いて大きめのブルーシートを敷いて、その上に展開。カバーから出してすぐに使えるので、家族を待たせることもありません。 ◯良い点 窓や前後の入り口は網がかけられるのて、虫も入ってきません。 前後の入り口の下部は内側へ折り返しになってるため、外からの小さい虫の侵入を気持ち防ぎます。 子供2人、大人二人なら十分です。 ◯ここがちょっと サイズが大きいため、女性一人で畳む場合は大変かも。 素材が薄いので、地面にそのまま敷くとすぐに破れそう。グランドシートはひつようないけど、ブルーシートはあった方がいいです。 ◯掃除 海から帰ってきた後、テントの中に砂が入ったので駐車場で水洗いしました。 洗った後は、支柱になっている丸いわっかの片側を一ヶ所にまとめ、大きめの洗濯ばさみ4個で挟んで乾かしておきました。 ◯感想 安っぽくないので、いい買い物でした。 	1
720259	マジックテープが広い. 甥の子供にプレゼント。前に購入したものはマジックテープの部分が狭く、着けられなかったので返品した。これは広く長さの調整範囲が広いようです。 	1
720280	お値段相当. お値段相当って感じです。 厚さ6㎜となっていますが電池とガラスの出っ張っている部分を入れると7㎜くらいです 薄い時計を購入したかったのでここで-1ですね 秒針の音はかすかに聞こえる程度です 色も綺麗で大満足ですが、ガラスに保護フィルムが付いていなかったのが残念です、、 	1
720283	バイクで通勤、ツーリングに使ってます。. ホワイトベースの動画を見て黄色を２つ買いました。 クロスカブで通勤やツーリングで夜に走るときに両腕に１つずつ付けて走ってます。 ２車線道路では急な車線変更や幅寄せが少なくなったので効果はあります。 	1
720307	履き心地は、良いです. 履き心地は、良好です。色味もきれいです。先の方が薄いと、より良いです。ハサミで調整できると良いのですが、無理のようでした。 	1
720311	いいです. いいです。ただ,少し硬くて分離する時,難しいです。 もうちょっとやわらかい材質なら良かったと思います。 	1
720321	確実にコリが軽減されます！. 1日10時間はパソコンに向かっているため、肩と首の凝りが酷く、雑誌で紹介されていたこちらを購入。シンプルな構造で、使い方も簡単。首が伸びてるな、と感じられる状態を5分程キープするだけで、ハッキリと効果を感じられます。強いて難点を上げれば、使用中の見た目が不恰好なのと、独特の形状なので収納しづらい事くらいでしょうか^^; 	1
760001	お風呂で使用しています. 以前水泳をやっていた頃にこういった商品を使っていましたが、今はお風呂上がりに使ってます。肌に乗せて水滴をポンポンっと取る感じです。 使用したら軽く洗って浴室内の物干しにかけて置いてます。一晩でカラカラになりますが、今のところ割れたりはしていません。 柔らかく、肌ざわりも良く、凹凸？のあるところも気に入っています。 我が家はタオルの置いてある脱衣所が寒いので、浴室内にてこれで拭いて出られるので重宝しています。バスタオルも使わなくて済み、洗濯も楽になりました。買って良かったなと思っています。 	1
760005	気持ちいい～. かなり使いやすい寝袋です 寝袋になる掛け布団？敷布団と言ってもいいくらい使い勝手が良いです 袋状としても使えるし全面開くことが出来るので敷布団として敷くことも掛けることも出来るし、何より汚れたら丸洗い出来るのも気に入りました。 色はグリーンを購入しましたがとても綺麗な色で、持ち運びも簡単なので、テントに広げてマット替わりや公園で広げて寝そべるなんて使い方が出来るのが用途が沢山あって良かったです 汚れたらすぐに洗えるのがポイント高いですね！ 	1
760033	好きなの. 液晶モニターは綺麗で凄く見やすいです。 電話の着信やLINE通知もしっかり受信してくれてスマホをわざわざ見なくてもパッ見れちゃうので便利ですね。 活動量計なんかもついて１日どのぐらいカロリーを消費したかなど調べる事ができちゃうのも凄いなと思いました。 まだまだ使っていない色々な機能があるので使いこなせるようにしていきたいです！ 	1
760040	汗かくわ！！. 汗かいて夜中に目が冷めます。 このシュラフで寒いってレビューが信じられないです。。。 外気温−２℃で厚着もせずに汗かきました。 かと言ってファスナー下げると激寒。 良い買い物しました〜 	1
760050	GOOD. 有名メーカーのボールと変わらず、良い打感で気に入ってます。 安くで購入でき、大変満足です。 	1
760052	最高です. レビューを見て購入しました。 大きさも硬さもちょうどよく、また丸いのでいろいろな方向に動かせるのがとてもいいです。 以前はポール上のものを使用していましたが、こちらの動きの自由度には勝てません。 	1
760053	コスパ. コスパが非常に良いです。掛け心地、ケース、ふきんセットでこのお値段は凄いです。リピートします！ 	1
760057	連続するキャスティングも指が痛くなりません. キャスティングで指が痛くならなくとても良いです。 	1
760067	非常に軽くてびっくり. 手に取って一番最初に思ったのが非常に軽くてびっくりしました。 自分は頭が少し大きい為入るかどうか心配でしたが頭回り６０センチくらいでしたが 問題なく被れました。 後にライトが付いていて夜間は安全性が高まり良いですね。 この価格帯でこれなら満足です。 	1
760069	気持ちいい. 【製品仕様】丈夫さと耐久性に優れたEPEポリエチレンを使用していますので、型崩れしにくく軽量で持ち運びに便利です。また、水洗いが可能なので清潔に保つことができます。【製品仕様】工夫次第で様々なエクササイズが可能になります。画像にて一部エクササイズをご紹介しておりますので、参考にしてください 	1
760092	USB充電~. 乾電池式を使っていたのですが、液漏れして壊れてしまいました。 ＵＳＢ充電式を探していたところ、明るさにひかれて購入しました。 十分明るいです。 	1
760096	使えます。優秀！. シンプルで使い易い商品です。リーダーの末端も収まり良く重宝しています。 	1
760109	明るい. 元々付いていた自転車のライト部分の明るさが足りないなと思い、こちらを買いました。 つけ方も簡単で、固定しちゃえばなかなかとれそうにもなくなるし、この商品自体の サイズも写真だとわかりにくいかもしれませんが、そこまで大きくないです。 なのに結構広範囲まで明るさが届くので、安全性が高いですね。 	1
760113	効果に期待. ジムに通っていましたが、なかなか成果が出ないことと、時間が取られ家事もスムーズにいきませんでした。友達の紹介があって、１枚買って効果が抜群て感じで喜んでいたのです。操作も簡単でデザインもシンプルなので気に入ってます。充電は１時間がかかり、充電器にさしておいて、細々とした家事をしていたら、あっという間に完了していました。いい商品と思います。これからも毎日頑張って使ってます。 	1
760147	軽量で邪魔にならない. 毎年キャンプに行ってますが、蚊帳を持っていなかったので購入してみました。 実際とても軽量で邪魔になりません。 寝てる間の虫対策が出来れば快適なアウトドアが出来そうです。 	1
760173	持ち運びも簡単で楽々収納‼. 運動会やキャンプなど、いつも少し大きめの椅子を使用していたのですが、持ち運びに不便で少し困ってました。でも、このアウトドアチェアは持ち運びにも便利で、とても助かっています。子供でも軽くて持つことが出来るので荷物が多いときは子供に持ってもらっています。折りたたむと、場所もとらないので収納にも困りませんよ。 	1
760184	購入してよかった. とても仲の良い友達とお揃いをと思って購入しました。 画像で見るよりキラキラが可愛いです。重さも思っていたよりぜんぜん軽くて少しビックリしました。焼香様に長く使えるガス充填式の商品を探していました。点火ボタンも軽めで持ちやすく、力の弱い母でも楽に点火出来て、とても満足しています。購入して良かったと思っています。 	1
760191	コスパいい. 組み立て式でしたが、図があり、わかりやすかったです。思ったよりも丈夫で懸垂を安心してすることができました！グリップも持ちやすく非常に満足しています。この値段でこのクオリティはコスパが良い。トレーニングに励みます！ 	1
760192	ストレスなし. サイズも大きく、自転車の前後形状に合わせて作られているので、ハンドル部がきつく後輪部が余るということもなかった。底部も固定できるので、風でめくれたりバサバサと煽られる騒音も心配なくなった。配送もすばやい対応で助かりました。 	1
760210	あっつという間に膨らみました。. コンセントを入れて、3分くらいであっという間に膨らみました。ただ、アパートなので、音が大きくて、驚きました。下の人や、隣の人には迷惑かけたかと思います。冬の寒さ対策で購入しましたが、ふくらました手前、そのまま使用することにしました。身長１８３ｃｍ 体重６３㎏ですが、足が出るか心配でしたが、おさまりました。 	1
760246	サバイバルゲームでもいい. 気分的なものですがサバイバルゲームの利用もいいと思います。 イメージに近いものになりました。 	1
760256	お買い得だと思います. なかなか折れないのがいい〜！ また購入させていただきます 	1
760267	いいタイヤです. 通勤用自転車のタイヤが劣化したためチューブと共に交換。 前のタイヤはほとんど溝の無いタイヤ溝でしたが、このタイヤはしっかりと溝が刻んであります。走行時の抵抗は大きいと思いましが、実際に走らせるとペダルが軽く感じられます。 後輪だけの交換で乗車時の印象が変わりました。 	1
760321	よかった！. すぐかな届いて助かりました。また機会がありましたらよろしくおねがいします。 	1
760342	スタイリッシュ. はじめは動きが重く固いが、慣らせばスムーズ。寒いところではステーや本体が折れるかも。説明書もしっかりしたものが別に入っているので素人でも取り付けはできる。 ただし、自転車を外置きの場合ネジはステンレスにした方がいいでしょう。 	1
